CMDT_NAME,CHRC_NM,RLSE_DATE,KEYWORDS
네 느낌은 어떤 모습이니?,앤디 J. 피자,2023-11-10,감정 | 공감 | 내면 | 이해 | 유아그림책
자연선택 이론에 기여,앨프리드 러셀 월리스,2023-11-10,교양과학 | 과학이야기
산책길은 놀라워,요한나 프린츠,2023-11-10,마음 | 치유 | 힐링 | 자연 | 감정
제인 구달,윤해윤,2023-11-10,열정 | 과학자
세상을 바꾸는 한마디,정광재,2023-11-10,자기관리 | 처세 | 명언 | 응원 | 자기계발 | 삶의지혜 | 조언 | 성장 | 인문교양서
계절은 짧고 기억은 영영,이주혜,2023-11-10,한국소설
초등 4학년 과학 교과 연계 필독서 세트,정영훈,2023-11-10,어린이교양 | 국내창작동화
옹달샘 같은 회사를 꿈꿔 왔다,김기동,2023-11-11,자전적에세이
전쟁이 나고 말았다,노라 크루크,2023-11-11,인문교양서
고양이도 이해하는 니체,이채윤,2023-11-13,서양철학 | 교양철학
인류세  엑소더스,가이아 빈스,2023-11-13,미래
우리 아빠는 사랑한다는 말을 안 해요!,뱅상 기그,2023-11-13,용기 | 유아그림책
우울할 때 나는 내가 아니야,유소원,2023-11-13,명상 | 극복 | 마음챙김 | 치유 | 한국에세이
오늘도 너를 사랑해(크리스마스 특별판),#,2023-11-14,격려 | 사랑 | 가족 | 응원 | 유아그림책
가족사진,전경해,2023-11-15,포토에세이 | 한국에세이 | 일상
자전거를 타지 않는 우즈베크 여자들,김귀선,2023-11-15,한국에세이
두뇌운동 가로세로 낱말퍼즐 2,#,2023-11-15,두뇌계발
디지털 미디어 문해력 이해와 실천,신삼수,2023-11-15,시사
명유학안 역주 2,황종희,2023-11-15,중국고전
매일이 웃프다! 이십오일의 일력(2024),#,2023-11-15,그림에세이 | 한국에세이
해방하는 철학자,줄리언 바지니,2023-11-15,생각법 | 자기관리 | 삶의지혜 | 성찰 | 교양철학
내가 흐려질 때,츠위카이,2023-11-15,마인드컨트롤 | 소통 | 치유 | 인간관계 | 감정 | 마음챙김 | 교양심리
평온한 부자,주용식,2023-11-15,소통 | 양육법 | 대화 | 자녀교육
생각하고 느끼는 동물들,카르스텐 브렌징,2023-11-15,공감 | 자연 | 어린이교양
고마워  고마워요  고맙습니다,일레인 비커스,2023-11-15,일상 | 유아그림책
우아한 태도가 가장 강력하다,손서율,2023-11-16,태도 | 삶의지혜 | 인간관계 | 처세 | 조언 | 자기관리 | 한국에세이
강창일  격정 55년,강창일,2023-11-17,한국에세이
나를 나답게! 자기방어 수업,박은지,2023-11-17,자존감
전쟁이 말하지 않는 전쟁들,김민관,2023-11-17,국제정치
미키7: 반물질의 블루스,에드워드 애슈턴,2023-11-17,영화소설 | 영미소설 | SF소설
편지 쓰는 법(큰글자도서),문주희,2023-11-17,글쓰기 | 소통
구십도 괜찮아(큰글자도서),김유경,2023-11-17,삶의지혜 | 일상 | 공감 | 감동 | 한국에세이
오늘 무슨 꽃 보러 갈까?(증보판),인디카도감편찬위원회,2023-11-20,교양과학
조선상고사,신채호,2023-11-20,삼국시대 | 한국고대사
오지랖 도깨비 오지랑 4: 다시 만난 친구,김혜정,2023-11-20,국내창작동화 | 어린이동화
입양  조선시대 양반의 아들 교환,한상우,2023-11-20,한국사 | 조선시대
날 부르지 마!,안선희,2023-11-20,국내창작동화 | 이해 | 어린이동화 | 사랑 | 친구 | 우정 | 장애
내 마음은 소중해,마음챙김놀이터(유혜현  신소연  조민정),2023-11-20,자녀교육 | 자존감 | 마음챙김
맨발걷기 바이블,손정희,2023-11-20,건강정보 | 건강관리 | 마음치유
시선에 어린 하루,유하,2023-11-20,일상 | 한국에세이
어느 경상도 양반가의 무관 진출기,정해은,2023-11-20,조선시대 | 한국사
베스트셀러 작가들의 영업 비밀,린다 시베르트센,2023-11-20,글쓰기 | 창작
숫자를 사용한 조작의 역사,앙투안 울루-가르시아,2023-11-20,권력 | 교양세계사
부는 어떻게 완성되는가: 부동산 세금 편,고경남,2023-11-22,자산관리 | 재테크
숄,신시아 오직,2023-11-22,영미소설
블루문이 뜨는 밤  다시 한번 그녀를 사랑하게 됐다,히로세 미이,2023-11-22,로맨스소설 | 일본소설
김삿갓의 지혜,#,2023-11-22,자기관리 | 삶의지혜 | 고전처세 | 성공 | 행복 | 조언
선생님의 목소리: 어느 교사의 고백,김동진,2023-11-22,소통 | 인문학 | 한국에세이
채사장의 지대넓얕 8: 개인 VS 사회,채사장,2023-11-22,어린이학습만화 | 어린이경제 | 어린이정치 | 어린이교양
그리스 로마 신화 36: 문을 두드리는 불청객,박시연,2023-11-22,어린이교양 | 어린이학습만화 | 아동학습만화
데일 카네기 인간관계론,데일 카네기,2023-11-22,리더십 | 카네기시리즈 | 처세 | 자기관리 | 사회생활
태어난 김에 세계 일주 1: 무지개 회오리 타고 아마존으로!(페루),김경희,2023-11-23,국내창작동화 | 어린이동화 | 어린이교양
집생각,김대균,2023-11-24,한국에세이
일인칭 가난,안온,2023-11-24,사회문제 | 인문교양서
안녕하세요  오늘부터 매니저입니다,윌 라슨,2023-11-24,조직관리
원서발췌 문명소사,리바이위안,2023-11-24,중국고전 | 중국소설
행복한 3일  평생 건강 다이어트,조혜숙,2023-11-24,루틴 | 일상 | 자기관리
갓을 쓴 아이,최영란,2023-11-25,어린이동화 | 용기 | 성장 | 국내창작동화
고양이 처방전,이수연,2023-11-25,힐링 | 위로 | 일상 | 치유 | 한국에세이
다문화사회 대한민국 아이들에게 무엇을 가르쳐야 할까?,장한업,2023-11-25,사회문제 | 인문교양서
고민이 고민이야,송조,2023-11-25,가족 | 유아그림책
그냥 힘든 마음은 없다,로버트 잭맨,2023-11-25,동기부여 | 극복 | 마음치유 | 인간관계 | 교양심리 | 상처
미국 대륙일주 RV여행,송두진,2023-11-25,여행가이드북
겨울 간식집,박연준,2023-11-27,일상 | 한국소설
이처럼 사소한 것들,클레어 키건,2023-11-27,아일랜드문학 | 내적갈등 | 고뇌 | 도덕성 | 영미소설
대한민국에서 가장 쉽게 쓴 주식책,구용욱,2023-11-28,주식초보 | 금융 | 투자가이드 | 주식투자 | 자산관리 | 재테크
늙은 개,정승진,2023-11-28,희망 | 국내창작동화 | 어린이동화
마을 인문학,정용교,2023-11-28,인문교양서
김영하의 세계문학 원정대 2: 로미오와 줄리엣  오만과 편견,김난영,2023-11-29,아동학습만화 | 어린이학습만화
데일 카네기 인간관계론(무삭제 완역본),데일 카네기,2023-11-29,사회생활 | 조언 | 자기관리 | 삶의지혜 | 카네기시리즈 | 처세
어서와  생활지도는 처음이지?,하인철,2023-11-29,소통
치매 예방 하루 10분의 기적(외유뇌강 개정판),이지명,2023-11-29,노화방지 | 뇌건강 | 노년건강
세상을 공부하다(큰글자책),우태영,2023-11-29,자기관리 | 인사이트 | 처세
하루 한 권  기억,에노모토 히로아키,2023-11-30,과학이야기 | 뇌과학 | 뇌건강 | 교양과학 | 인지심리학
생각의 힘이 커지는 미로찾기,#,2023-11-30,두뇌계발
구로동 헤리티지,박진서,2023-11-30,한국현대사
사랑은 사랑이 멀리 있어 슬퍼라,제임스 조이스,2023-11-30,아일랜드문학
꼰대 기질 완벽 제거한 거를 것 없는 직장상식,조세형,2023-11-30,커리어 | 자기계발 | 직장인 | 자기관리 | 회사생활 | 직장처세 | 직장생활
청춘  가슴이 시키는 대로(큰글자도서),김민형,2023-11-30,여행가이드북 | 모험 | 테마여행 | 포토에세이
팔레스타인  100년 분쟁의 원인: 이분법적 사고를 넘어서,정환빈,2023-11-30,세계사
크리스마스 캐럴,수안,2023-11-30,어린이동화 | 깨달음 | 성찰
문해력의 차이가 아이의 평생 성적을 좌우합니다,이효주,2023-11-30,자녀교육
집으로 가는 여정,#,2023-11-30,믿음 | 변화 | 일상 | 유아그림책
이야기 귀신이 와르릉 와르릉 1: 딱 하나만 들려주오,천효정,2023-11-30,국내창작동화 | 어린이동화
마법의 안경 1: 거짓말 탐지경,에밀리 클라르케,2023-11-30,자존감 | 어린이동화 | 고민
복잡한 세상의 현자,주볜,2023-11-30,처세 | 자기관리 | 성공 | 자기계발 | 조언
학교 넘어 도망친 21살 대학생,홍시은,2023-11-30,청춘 | 공감 | 용기 | 성장 | 위로
아름답고 감사한 소풍,정영수,2023-12-01,자전적에세이 | 한국에세이
두 얼굴의 베트남,이미지,2023-12-01,인사이트
아이 대학이 바뀌는 독생자,이지연,2023-12-01,자녀교육
루루와 라라의 환영해 타르트,안비루 야스코,2023-12-01,우정 | 배려 | 사랑 | 자연 | 어린이동화
전능의 팔찌 2부 2,김현석,2023-12-01,한국소설
끈적맨,#,2023-12-01,모험 | 용기 | 유아그림책 | 응원
렌즈북 인체,발렌티나 보나구로,2023-12-01,어린이교양
존재양식의 탐구,브뤼노 라투르,2023-12-01,인류학 | 외교
그가 묻고 답하다,김종천,2023-12-02,사회문제 | 한국에세이
청소년을 위한 두 글자 인문학,홍세화,2023-12-04,역사 | 독서 | 질문법 | 행복 | 사람 | 고통
울타리,임시욱,2023-12-04,사랑 | 한국소설
통치에 관한 두 번째 논고,존 로크,2023-12-04,교양철학
상처에서 치유까지 하,전명하,2023-12-04,희망 | 위로 | 격려 | 한국소설
우리 헤어지지 않게 해주세요(큰글자책),김수민,2023-12-05,감정 | 한국에세이 | 사랑
무적 이순신 1: 승리를 계획하다!,박지연,2023-12-06,어린이교양 | 조선시대
전후 한국문예사상 잡지총서 사조 4: 1958.12(영인본),한국학자료원 편집부,2023-12-06,한국문화사
나를 위한 작은 구원,고아롬,2023-12-07,가족 | 한국에세이 | 내면
일본군 위안부 인사이드 아웃,주익종,2023-12-07,한국사
소설 보다: 겨울 2023,김기태,2023-12-07,한국소설
경공매부동산 카툰경매 1,강명주,2023-12-07,자산관리 | 재테크
모두가 듣는다,루시드 폴,2023-12-07,위로 | 한국에세이
스타스트럭 굿즈박스 세트(한정판),#,2023-12-08,한국소설
내 아이를 믿는다는 것,지경선,2023-12-08,멘탈관리 | 자녀교육 | 육아법
난 괜찮아 I am fine: 행복을 위해 노력하는 지금,김동석,2023-12-08,한국에세이
행복한 사람  타샤 튜더,타샤 튜더,2023-12-08,영미에세이 | 포토에세이
시흥의 미래를 그리다,조원희,2023-12-09,정치 | 외교 | 사회 | 정치가
바다보다 낮은 집,유경희,2023-12-10,한국에세이
딸랑 예술학교 5,김언정,2023-12-10,코믹만화 | 어린이만화 | 애니메이션
2024 미래 과학 트렌드,국립과천과학관,2023-12-10,과학이야기 | 교양과학
귀여움을 뚫고 나온 친구들(큰글자도서),황정삼,2023-12-10,애니메이션 | 한국에세이
권력과 공간,미셸 푸코,2023-12-11,깨달음 | 갈등 | 철학 | 인문
와이키키남매의 탄소중립 다이어리 꾸미기,신영미,2023-12-12,다꾸 | 어린이교양
세인트 헬레나에서 온 남자,오세영,2023-12-12,한국소설
누구나 자신이 궁금하다,모기룡,2023-12-12,마인드컨트롤 | 감정 | 자존감 | 자기계발
과부하 인간,제이미 배런,2023-12-12,마음치유 | 인문교양서 | 교양심리
영어 유치원에 가지 않아도 영어를 잘 할 수 있습니다,조지은,2023-12-12,자녀교육 | 영어회화
테크노파크 혁신성장 우수사례집,한국테크노파크진흥회,2023-12-12,경영전략
열두번째 행성,메르시,2023-12-12,SF소설 | 한국소설
어린이를 위한 이순신의 바다 1:일본 침략을 막아라!,윤희진,2023-12-13,조선시대 | 어린이학습만화 | 아동학습만화
처음 시작하는 이들을 위한 최소한의 데이 트레이딩 이해하기,데이비드 보먼,2023-12-13,증권 | 투자가이드 | 투자전략 | 금융 | 자산관리 | 주식투자 | 재테크
고유한 형태,김현,2023-12-13,한국소설
밀키트시장 주소록(2024),한국콘텐츠미디어 편집부,2023-12-14,기업 | 경제 | 경영
대중가요 LP 가이드북,최규성,2023-12-15,예술 | 역사
손안의 안단테 2,나윤희,2023-12-15,성장
한국추리문학상 황금펜상 수상작품집: 2023년 제17회,박소해,2023-12-15,한국소설 | 추리소설
옳은 소리 옳은 정치,김성회,2023-12-15,외교 | 이해 | 정치 | 크리에이터 | 사회
미완의 기록,리에,2023-12-15,포토에세이 | 한국에세이
로렘 입숨의 책(큰글자도서),구병모,2023-12-15,한국소설
디지털 시대의 양적연구방법론,조슈아 A. 러셀,2023-12-15,예술
크리스마스에는 눈꽃펑펑치킨을!,지안,2023-12-15,극복 | 용기 | 어린이동화 | 배려
산책하듯 가볍게,정우성,2023-12-15,인문교양서 | 인생 | 걱정 | 불안 | 교양철학 | 위로
7가지 키워드로 읽는 오늘의 이스라엘(큰글자도서),최용환,2023-12-15,문화 | 역사
세계사 탐정 코난 7-12 세트,아오야마 고쇼,2023-12-15,문명사 | 애니메이션 | 교양세계사 | 아동학습만화 | 어린이학습만화
어른 연습,오유경,2023-12-15,마인드컨트롤 | 감정 | 내면 | 인간관계 | 성장 | 시간관리 | 처세 | 자기관리
왜 누구는 오래 살고 누구는 일찍 죽을까,손인철,2023-12-15,한의학 | 건강이야기 | 스트레스 | 건강관리
백두산이 폭발한다!,김해등,2023-12-15,극복 | 한국사 | 어린이동화 | 국내창작동화
맛있는 소설,이용재,2023-12-15,한국에세이
디어 컬렉터,김지은,2023-12-18,예술 | 소통
중소기업창업 지원법(약칭: 중소기업창업법): 법령,해광 편집부,2023-12-18,정치 | 사회
파친코(합본 한정판),이민진,2023-12-20,영미소설
낯선 아르바이트,이경순,2023-12-20,위로 | 응원 | 고민 | 희망 | 성찰 | 성장 | 한국소설
다문화 시대  공존의 교실,이승희,2023-12-20,소통 | 성장
잘돼가? 무엇이든,이경미,2023-12-20,한국에세이
의대 합격  초등 공부에 길이 있다,신진상,2023-12-20,자녀교육
봉평 세미나,박세현,2023-12-20,한국에세이
모비 딕,#,2023-12-20,어린이동화
세밀화로 그린 보리 어린이 도감 보급판 세트,권혁도 외,2023-12-21,어린이교양
요괴 편의점 1,레이조 히로코,2023-12-22,어린이동화 | 공감
Changing Organizational Culture And Leadership in Korean Companies,JONG-NAM “JOHN” KIM,2023-12-22,조직관리 | 경제 | 리더십 | 경영 | 비즈니스
황석영의 어린이 민담집 9: 반쪽이,황석영,2023-12-22,극복 | 어린이문학 | 어린이동화 | 용기
머니테이커,정승요,2023-12-22,마케팅전략 | 자기관리 | 마인드셋 | 재테크 | 부자되는법 | 성공 | 직장인 | 창업 | 처세 | 자산관리
아장아장 시리즈 8종 세트,그웨,2023-12-22,유아그림책
대한민국의 국격 보훈 3.0,황기철,2023-12-24,한국에세이
핸드오버,데이비드 런시먼,2023-12-25,인문교양서
아무튼  영양제,오지은,2023-12-25,한국에세이
인생은 둘이서 맘보,오렐 아리마,2023-12-25,그림에세이 | 한국에세이
어려지고  예뻐지는 화장품 A to Z,유민호,2023-12-26,지혜 | 변화
오이와 바이올린,박숙희,2023-12-26,한국소설
너섬남고 문예부(큰글자도서),한민규,2023-12-26,한국소설
청소년을 위한 인권 수업(큰글자도서),박혜영,2023-12-26,외교 | 청소년교양
곧바로 떠나는 산티아고 순례길 가이드북(2024~2025),조대현,2023-12-27,여행가이드북
